Temp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Millis
27.54,0.06396,-0.03125,1.00049,0.06104,-0.27466,-0.12207,60677
27.54,0.06396,-0.03076,1.00000,0.00000,-0.33569,-0.06104,60683
27.55,0.06396,-0.03076,1.00000,0.00000,-0.33569,-0.03052,60688
27.55,0.06396,-0.03027,0.99951,0.21362,-0.27466,-0.09155,60694
27.58,0.06543,-0.02979,1.00049,0.15259,-0.30518,0.03052,60700
27.58,0.06543,-0.02979,1.00049,0.03052,-0.33569,-0.06104,60705
27.53,0.06592,-0.03027,1.00146,0.06104,-0.30518,-0.09155,60711
27.53,0.06592,-0.03027,1.00146,0.06104,-0.36621,-0.03052,60716
27.57,0.06494,-0.03027,1.00195,0.00000,-0.33569,-0.06104,60722
27.55,0.06494,-0.03027,1.00195,0.09155,-0.36621,-0.12207,60727
27.55,0.06494,-0.03027,1.00146,0.06104,-0.30518,-0.09155,60733
27.55,0.06592,-0.03076,1.00146,0.06104,-0.30518,0.00000,60738
27.55,0.06592,-0.03076,1.00146,0.03052,-0.18311,-0.09155,60744
27.55,0.06543,-0.03174,1.00244,0.03052,-0.18311,-0.09155,60749
27.55,0.06543,-0.03174,1.00244,0.03052,-0.33569,-0.09155,60755
27.53,0.06445,-0.03174,1.00244,0.06104,-0.24414,-0.09155,60760
27.53,0.06445,-0.03174,1.00244,0.06104,-0.33569,-0.15259,60766
27.51,0.06445,-0.03076,1.00146,0.06104,-0.27466,-0.06104,60772
27.55,0.06445,-0.03076,1.00146,0.03052,-0.45776,-0.09155,60777
27.55,0.06445,-0.03076,1.00098,0.09155,-0.27466,-0.15259,60783
27.54,0.06543,-0.03125,1.00049,0.09155,-0.36621,-0.06104,60788
27.54,0.06543,-0.03125,1.00049,0.06104,-0.24414,0.00000,60794
27.55,0.06494,-0.03174,1.00098,0.06104,-0.30518,-0.18311,60799
27.55,0.06494,-0.03174,1.00098,-0.03052,-0.21362,-0.06104,60805
27.58,0.06445,-0.03174,1.00195,0.15259,-0.30518,-0.06104,60810
27.58,0.06445,-0.03174,1.00195,0.12207,-0.27466,-0.03052,60816
27.54,0.06445,-0.03076,1.00146,0.03052,-0.30518,-0.03052,60821
27.55,0.06445,-0.03076,1.00146,0.00000,-0.30518,0.03052,60827
27.55,0.06396,-0.03027,1.00049,0.21362,-0.30518,-0.03052,60833
27.56,0.06445,-0.03174,1.00146,0.06104,-0.30518,-0.09155,60838
27.56,0.06445,-0.03174,1.00146,0.06104,-0.33569,-0.03052,60844
27.55,0.06494,-0.03174,1.00146,0.06104,-0.24414,-0.09155,60849
27.55,0.06494,-0.03174,1.00146,0.12207,-0.27466,-0.15259,60855
27.56,0.06445,-0.03076,1.00146,0.15259,-0.33569,-0.15259,60860
27.56,0.06445,-0.03076,1.00146,0.12207,-0.24414,-0.15259,60866
27.55,0.06396,-0.03027,1.00195,0.09155,-0.18311,-0.09155,60871
27.54,0.06396,-0.03027,1.00195,0.03052,-0.30518,-0.18311,60877
27.54,0.06348,-0.03076,1.00244,-0.03052,-0.30518,-0.18311,60882
27.54,0.06348,-0.03125,1.00293,0.15259,-0.30518,-0.09155,60888
27.54,0.06348,-0.03125,1.00293,0.12207,-0.36621,-0.12207,60894
27.52,0.06445,-0.03125,1.00244,0.03052,-0.36621,-0.15259,60899
27.52,0.06445,-0.03125,1.00244,0.00000,-0.30518,-0.12207,60905
27.54,0.06543,-0.03076,1.00146,0.18311,-0.36621,0.00000,60910
27.52,0.06543,-0.03076,1.00146,0.12207,-0.36621,0.06104,60916
27.52,0.06592,-0.03076,1.00195,0.06104,-0.27466,-0.06104,60921
27.55,0.06592,-0.03076,1.00195,0.18311,-0.39673,-0.18311,60927
27.55,0.06543,-0.02979,1.00195,-0.03052,-0.30518,-0.06104,60932
27.57,0.06396,-0.03076,1.00195,0.12207,-0.27466,-0.09155,60938
27.57,0.06396,-0.03076,1.00195,0.12207,-0.27466,-0.15259,60944
27.55,0.06396,-0.03223,1.00195,0.00000,-0.18311,-0.15259,60949
27.55,0.06396,-0.03223,1.00195,0.03052,-0.36621,0.00000,60955
27.57,0.06396,-0.03271,1.00146,0.03052,-0.36621,-0.09155,60960
27.55,0.06396,-0.03271,1.00146,0.03052,-0.27466,-0.06104,60966
27.55,0.06445,-0.03125,1.00195,0.00000,-0.27466,-0.06104,60971
27.55,0.06445,-0.03125,1.00195,0.03052,-0.33569,-0.09155,60977
27.55,0.06494,-0.02979,1.00244,0.09155,-0.33569,-0.06104,60982
27.54,0.06445,-0.02979,1.00244,0.09155,-0.30518,-0.09155,60988
27.54,0.06445,-0.02979,1.00244,0.18311,-0.33569,-0.12207,60993
27.54,0.06396,-0.03076,1.00195,0.09155,-0.27466,-0.12207,60999
27.54,0.06396,-0.03076,1.00195,0.03052,-0.12207,-0.09155,61005
27.54,0.06396,-0.03076,1.00195,0.12207,-0.30518,-0.12207,61010
27.55,0.06396,-0.03076,1.00195,0.06104,-0.36621,-0.03052,61016
27.55,0.06445,-0.03076,1.00244,0.06104,-0.36621,-0.12207,61021
27.54,0.06445,-0.03076,1.00244,0.06104,-0.45776,-0.03052,61027
27.54,0.06543,-0.03076,1.00244,0.06104,-0.33569,-0.21362,61032
27.54,0.06543,-0.03125,1.00195,0.09155,-0.27466,-0.06104,61038
27.54,0.06543,-0.03125,1.00195,0.03052,-0.27466,-0.03052,61043
27.54,0.06494,-0.03125,1.00146,0.06104,-0.30518,-0.09155,61049
27.54,0.06494,-0.03125,1.00146,0.09155,-0.27466,-0.06104,61054
27.53,0.06445,-0.03125,1.00195,-0.03052,-0.36621,-0.18311,61060
27.55,0.06445,-0.03125,1.00195,0.00000,-0.27466,-0.06104,61066
27.55,0.06396,-0.03076,1.00195,0.18311,-0.27466,-0.09155,61071
27.54,0.06396,-0.03027,1.00195,0.09155,-0.39673,0.06104,61077
27.54,0.06396,-0.03027,1.00195,0.12207,-0.36621,0.03052,61082
27.60,0.06494,-0.03076,1.00195,0.03052,-0.33569,-0.12207,61088
27.60,0.06494,-0.03076,1.00195,0.09155,-0.27466,-0.06104,61093
27.55,0.06543,-0.03076,1.00244,0.03052,-0.24414,-0.03052,61099
27.55,0.06543,-0.03076,1.00244,0.06104,-0.39673,-0.12207,61104
27.56,0.06543,-0.03076,1.00244,-0.06104,-0.30518,-0.21362,61110
27.58,0.06543,-0.03076,1.00244,0.03052,-0.27466,-0.09155,61116
27.58,0.06494,-0.03027,1.00195,0.03052,-0.36621,0.00000,61121
27.57,0.06494,-0.03076,1.00146,0.09155,-0.33569,-0.06104,61127
27.57,0.06494,-0.03076,1.00146,0.06104,-0.15259,-0.09155,61132
27.53,0.06445,-0.03076,1.00244,0.12207,-0.27466,-0.03052,61138
27.53,0.06445,-0.03076,1.00244,0.09155,-0.36621,-0.09155,61143
27.59,0.06348,-0.03076,1.00293,0.06104,-0.33569,-0.12207,61149
27.59,0.06348,-0.03076,1.00293,0.09155,-0.30518,-0.03052,61154
27.54,0.06348,-0.03027,1.00195,0.00000,-0.36621,0.00000,61160
27.55,0.06348,-0.03027,1.00195,0.06104,-0.27466,-0.03052,61165
27.55,0.06396,-0.02979,1.00146,0.06104,-0.33569,-0.06104,61171
27.55,0.06445,-0.02979,1.00098,0.06104,-0.24414,-0.12207,61176
27.55,0.06445,-0.02979,1.00098,0.06104,-0.36621,-0.03052,61182
27.55,0.06494,-0.03125,1.00098,0.12207,-0.24414,0.03052,61188
27.55,0.06494,-0.03125,1.00098,0.09155,-0.24414,0.03052,61193
27.56,0.06494,-0.03223,1.00146,0.09155,-0.24414,-0.12207,61199
27.56,0.06494,-0.03223,1.00146,0.12207,-0.30518,-0.09155,61204
27.50,0.06396,-0.03174,1.00195,0.03052,-0.24414,-0.06104,61210
27.53,0.06396,-0.03174,1.00195,0.06104,-0.30518,-0.18311,61215
27.53,0.06348,-0.03076,1.00244,0.09155,-0.33569,-0.24414,61221
27.53,0.06348,-0.03027,1.00293,0.00000,-0.18311,-0.12207,61226
27.53,0.06348,-0.03027,1.00293,0.06104,-0.24414,-0.09155,61232
27.58,0.06396,-0.03027,1.00195,0.09155,-0.36621,-0.15259,61237
27.58,0.06396,-0.03027,1.00195,-0.09155,-0.27466,-0.12207,61243
27.55,0.06445,-0.03027,1.00049,0.06104,-0.27466,0.00000,61249
27.55,0.06445,-0.03027,1.00049,0.00000,-0.30518,-0.06104,61254
27.54,0.06445,-0.03125,1.00049,0.06104,-0.36621,-0.15259,61260
27.56,0.06445,-0.03125,1.00049,0.09155,-0.30518,-0.09155,61265
27.56,0.06396,-0.03076,1.00098,0.06104,-0.33569,0.00000,61271
27.55,0.06396,-0.02979,1.00098,0.03052,-0.36621,-0.12207,61276
27.55,0.06396,-0.02979,1.00098,0.00000,-0.27466,-0.06104,61282
27.58,0.06396,-0.02979,1.00098,0.03052,-0.30518,-0.18311,61287
27.58,0.06396,-0.02979,1.00098,0.06104,-0.33569,-0.09155,61293
27.53,0.06348,-0.03027,1.00146,0.00000,-0.18311,-0.12207,61298
27.57,0.06348,-0.03027,1.00146,0.12207,-0.30518,0.03052,61304
27.57,0.06348,-0.03125,1.00146,-0.06104,-0.24414,-0.06104,61309
27.54,0.06348,-0.03125,1.00146,-0.03052,-0.27466,-0.15259,61315
27.54,0.06348,-0.03125,1.00098,-0.06104,-0.33569,-0.12207,61321
27.50,0.06396,-0.03076,1.00049,0.00000,-0.21362,0.00000,61326
27.50,0.06396,-0.03076,1.00049,0.12207,-0.21362,-0.03052,61332
27.58,0.06445,-0.02979,1.00146,0.09155,-0.27466,-0.09155,61337
27.58,0.06445,-0.02979,1.00146,0.09155,-0.27466,-0.15259,61343
27.55,0.06494,-0.02930,1.00195,0.09155,-0.36621,-0.21362,61348
27.56,0.06494,-0.02930,1.00195,0.06104,-0.39673,-0.06104,61354
27.56,0.06445,-0.02930,1.00195,0.03052,-0.30518,-0.09155,61360
27.52,0.06445,-0.02930,1.00195,0.03052,-0.30518,-0.06104,61365
27.52,0.06396,-0.02979,1.00195,0.06104,-0.36621,-0.12207,61371
27.54,0.06445,-0.03076,1.00146,0.09155,-0.30518,-0.06104,61376
27.54,0.06445,-0.03076,1.00146,0.00000,-0.30518,-0.09155,61382
27.52,0.06494,-0.03125,1.00098,0.00000,-0.21362,-0.09155,61387
27.52,0.06494,-0.03125,1.00098,0.03052,-0.27466,-0.18311,61393
27.54,0.06543,-0.03076,1.00098,0.06104,-0.36621,-0.09155,61398
27.55,0.06543,-0.03076,1.00098,0.06104,-0.27466,0.06104,61404
27.55,0.06494,-0.03076,1.00000,0.06104,-0.21362,-0.09155,61409
27.54,0.06494,-0.03076,1.00000,-0.06104,-0.18311,-0.09155,61415
27.54,0.06445,-0.03125,1.00000,0.06104,-0.36621,-0.03052,61421
27.53,0.06396,-0.03174,1.00146,0.15259,-0.33569,-0.12207,61426
27.53,0.06396,-0.03174,1.00146,0.06104,-0.18311,-0.12207,61432
27.54,0.06396,-0.03076,1.00293,0.06104,-0.30518,-0.06104,61437
27.54,0.06396,-0.03076,1.00293,0.03052,-0.39673,-0.06104,61443
27.54,0.06348,-0.02979,1.00342,0.12207,-0.39673,-0.09155,61448
27.55,0.06348,-0.02979,1.00342,0.09155,-0.39673,-0.09155,61454
27.55,0.06348,-0.02930,1.00391,0.03052,-0.39673,0.00000,61459
27.54,0.06396,-0.02979,1.00293,0.12207,-0.39673,-0.03052,61465
27.54,0.06396,-0.02979,1.00293,0.12207,-0.24414,0.00000,61470
27.58,0.06445,-0.02979,1.00146,0.06104,-0.30518,0.00000,61476
27.58,0.06445,-0.02979,1.00146,0.06104,-0.24414,-0.03052,61481
27.55,0.06445,-0.02979,1.00098,0.09155,-0.33569,-0.06104,61487
27.55,0.06445,-0.02979,1.00098,0.09155,-0.30518,-0.09155,61493
27.51,0.06445,-0.03027,1.00049,0.00000,-0.36621,-0.12207,61498
27.54,0.06445,-0.03027,1.00049,0.06104,-0.36621,0.00000,61504
27.54,0.06494,-0.03076,1.00146,0.00000,-0.36621,0.03052,61509
27.59,0.06494,-0.03076,1.00146,0.06104,-0.42725,-0.15259,61515
27.59,0.06494,-0.03027,1.00146,0.06104,-0.24414,-0.03052,61520
27.58,0.06494,-0.02930,1.00146,0.00000,-0.27466,-0.06104,61526
27.58,0.06494,-0.02930,1.00146,0.15259,-0.39673,-0.09155,61531
27.57,0.06494,-0.02930,1.00146,0.03052,-0.27466,-0.09155,61537
27.57,0.06494,-0.02930,1.00146,-0.06104,-0.36621,-0.12207,61542
27.56,0.06445,-0.02930,1.00146,0.09155,-0.21362,-0.09155,61548
27.52,0.06445,-0.02930,1.00146,0.12207,-0.33569,-0.12207,61553
27.52,0.06494,-0.02979,1.00098,0.12207,-0.30518,0.03052,61559
27.54,0.06543,-0.03027,1.00146,0.15259,-0.33569,-0.03052,61565
27.54,0.06543,-0.03027,1.00146,0.12207,-0.30518,-0.12207,61570
27.56,0.06445,-0.02979,1.00244,0.09155,-0.33569,0.00000,61576
27.56,0.06445,-0.02979,1.00244,0.03052,-0.33569,-0.03052,61581
27.54,0.06396,-0.02979,1.00244,0.12207,-0.21362,-0.15259,61587
27.54,0.06396,-0.02979,1.00244,0.09155,-0.36621,-0.09155,61592
27.56,0.06445,-0.03027,1.00244,0.12207,-0.39673,-0.03052,61598
27.56,0.06445,-0.03027,1.00244,0.06104,-0.30518,-0.06104,61603
27.56,0.06445,-0.03076,1.00195,-0.03052,-0.27466,-0.03052,61609
27.57,0.06396,-0.03174,1.00098,0.03052,-0.24414,-0.15259,61614
27.57,0.06396,-0.03174,1.00098,0.12207,-0.30518,-0.09155,61620
27.57,0.06396,-0.03125,1.00049,0.06104,-0.39673,-0.18311,61626
27.57,0.06396,-0.03125,1.00049,0.03052,-0.51880,-0.15259,61631
27.57,0.06445,-0.03076,0.99951,0.09155,-0.21362,-0.12207,61637
27.57,0.06445,-0.03076,0.99951,-0.03052,-0.30518,0.00000,61642
27.56,0.06494,-0.03125,0.99951,0.12207,-0.30518,-0.03052,61648
27.60,0.06494,-0.03125,0.99951,0.15259,-0.39673,-0.09155,61653
27.60,0.06494,-0.03174,1.00098,0.09155,-0.39673,-0.15259,61659
27.54,0.06592,-0.03174,1.00146,0.09155,-0.45776,-0.09155,61664
27.54,0.06592,-0.03174,1.00146,-0.06104,-0.27466,-0.15259,61670
27.57,0.06592,-0.03125,1.00098,0.00000,-0.27466,-0.03052,61676
27.57,0.06592,-0.03125,1.00098,0.06104,-0.30518,0.00000,61681
27.54,0.06494,-0.03076,1.00098,-0.03052,-0.30518,-0.12207,61687
27.55,0.06494,-0.03076,1.00098,0.00000,-0.24414,-0.12207,61692
27.55,0.06445,-0.03076,1.00049,0.03052,-0.36621,-0.06104,61698
27.55,0.06445,-0.03076,1.00049,0.09155,-0.48828,-0.03052,61703
27.55,0.06494,-0.03076,1.00098,-0.06104,-0.39673,-0.09155,61709
27.54,0.06494,-0.03076,1.00146,0.12207,-0.36621,0.03052,61715
27.54,0.06494,-0.03076,1.00146,0.03052,-0.27466,-0.09155,61720
27.53,0.06445,-0.02930,1.00098,-0.03052,-0.27466,-0.03052,61726
27.53,0.06445,-0.02930,1.00098,-0.12207,-0.27466,-0.09155,61731
27.54,0.06348,-0.02881,1.00146,0.00000,-0.24414,-0.12207,61737
27.54,0.06348,-0.02881,1.00146,0.03052,-0.45776,-0.03052,61742
27.54,0.06348,-0.02930,1.00195,0.15259,-0.39673,-0.03052,61748
27.58,0.06348,-0.02930,1.00195,0.06104,-0.30518,-0.09155,61754
27.58,0.06348,-0.03027,1.00098,0.03052,-0.27466,0.00000,61759
27.51,0.06348,-0.03125,1.00098,-0.03052,-0.24414,-0.12207,61765
27.51,0.06348,-0.03125,1.00098,0.00000,-0.27466,-0.15259,61770
27.56,0.06396,-0.03125,1.00195,0.06104,-0.27466,-0.12207,61776
27.56,0.06396,-0.03125,1.00195,0.03052,-0.30518,-0.06104,61781
27.58,0.06494,-0.03027,1.00244,-0.03052,-0.33569,-0.09155,61787
27.56,0.06494,-0.03027,1.00244,0.15259,-0.30518,-0.09155,61792
27.56,0.06543,-0.03076,1.00244,0.03052,-0.36621,-0.09155,61798
27.58,0.06494,-0.03125,1.00195,0.18311,-0.39673,-0.03052,61804
27.58,0.06494,-0.03125,1.00195,0.12207,-0.33569,-0.12207,61809
27.58,0.06494,-0.03125,1.00146,0.00000,-0.30518,-0.06104,61815
27.58,0.06494,-0.03125,1.00146,-0.03052,-0.33569,-0.03052,61820
27.55,0.06543,-0.02979,1.00098,0.09155,-0.33569,0.03052,61826
27.55,0.06543,-0.02979,1.00098,0.12207,-0.30518,-0.03052,61831
27.53,0.06543,-0.02979,1.00098,0.00000,-0.36621,-0.03052,61837
27.56,0.06543,-0.02979,1.00098,0.09155,-0.36621,-0.09155,61842
27.56,0.06445,-0.03027,1.00049,0.12207,-0.36621,-0.15259,61848
27.58,0.06445,-0.03027,1.00098,0.06104,-0.30518,-0.06104,61854
27.58,0.06445,-0.03027,1.00098,0.00000,-0.33569,0.00000,61859
27.55,0.06445,-0.03027,1.00146,0.12207,-0.33569,-0.09155,61865
27.55,0.06445,-0.03027,1.00146,0.06104,-0.30518,-0.24414,61870
27.57,0.06445,-0.03076,1.00146,0.03052,-0.27466,-0.03052,61876
27.57,0.06445,-0.03076,1.00146,0.03052,-0.33569,-0.06104,61881
27.52,0.06543,-0.03125,1.00146,0.06104,-0.39673,-0.09155,61887
27.53,0.06543,-0.03125,1.00146,0.12207,-0.30518,0.00000,61892
27.53,0.06592,-0.03125,1.00098,0.09155,-0.27466,-0.09155,61898
27.54,0.06543,-0.03076,1.00098,0.09155,-0.27466,-0.15259,61903
27.54,0.06543,-0.03076,1.00098,0.03052,-0.21362,-0.06104,61909
27.52,0.06494,-0.03027,1.00098,0.03052,-0.30518,-0.03052,61914
27.52,0.06494,-0.03027,1.00098,-0.03052,-0.36621,0.00000,61920
27.55,0.06445,-0.03076,1.00098,0.03052,-0.42725,0.03052,61926
27.58,0.06445,-0.03076,1.00098,-0.06104,-0.30518,-0.03052,61931
27.58,0.06445,-0.03174,1.00146,0.00000,-0.36621,-0.06104,61937
27.58,0.06445,-0.03174,1.00146,0.12207,-0.33569,-0.09155,61942
27.58,0.06396,-0.03125,1.00146,0.00000,-0.33569,-0.06104,61948
27.53,0.06396,-0.02979,1.00146,0.12207,-0.27466,-0.06104,61953
27.53,0.06396,-0.02979,1.00146,0.06104,-0.27466,0.00000,61959
27.54,0.06445,-0.02930,1.00146,0.03052,-0.24414,-0.09155,61964
27.54,0.06445,-0.02930,1.00146,0.03052,-0.33569,-0.15259,61970
27.55,0.06494,-0.03027,1.00098,0.09155,-0.42725,0.00000,61975
27.55,0.06494,-0.03027,1.00098,0.00000,-0.30518,0.00000,61981
27.55,0.06445,-0.03174,1.00098,-0.03052,-0.36621,-0.12207,61986
27.55,0.06445,-0.03174,1.00098,-0.03052,-0.27466,-0.06104,61992
27.55,0.06348,-0.03174,1.00098,0.06104,-0.33569,-0.06104,61998
27.57,0.06348,-0.03076,1.00098,0.09155,-0.39673,0.00000,62003
27.57,0.06348,-0.03076,1.00098,0.15259,-0.27466,-0.03052,62009
27.53,0.06396,-0.03027,1.00049,0.06104,-0.30518,0.00000,62014
27.53,0.06396,-0.03027,1.00049,0.06104,-0.33569,0.00000,62020
27.55,0.06494,-0.03125,1.00000,0.06104,-0.12207,-0.12207,62025
27.53,0.06494,-0.03125,1.00000,0.03052,-0.18311,-0.09155,62031
27.53,0.06494,-0.03223,1.00000,0.09155,-0.27466,-0.03052,62036
27.56,0.06494,-0.03223,1.00000,0.00000,-0.27466,-0.06104,62042
27.56,0.06494,-0.03125,1.00098,0.12207,-0.30518,-0.18311,62047
27.55,0.06445,-0.03076,1.00146,0.03052,-0.33569,-0.09155,62053
27.55,0.06445,-0.03076,1.00146,-0.03052,-0.27466,-0.09155,62058
27.54,0.06396,-0.03027,1.00146,0.00000,-0.36621,-0.06104,62064
27.54,0.06396,-0.03027,1.00146,0.09155,-0.24414,-0.06104,62070
27.54,0.06494,-0.03027,1.00146,0.06104,-0.21362,-0.12207,62075
27.57,0.06494,-0.03027,1.00146,0.06104,-0.30518,0.00000,62081
27.57,0.06543,-0.03125,1.00146,0.03052,-0.36621,-0.09155,62086
27.55,0.06543,-0.03125,1.00146,0.12207,-0.30518,-0.09155,62092
27.55,0.06494,-0.03076,1.00146,0.00000,-0.30518,-0.09155,62097
27.55,0.06396,-0.03027,1.00146,0.06104,-0.30518,-0.03052,62103
27.55,0.06396,-0.03027,1.00146,0.06104,-0.18311,-0.12207,62108
27.55,0.06396,-0.03076,1.00146,0.09155,-0.27466,-0.09155,62114
27.55,0.06396,-0.03076,1.00146,0.03052,-0.39673,0.00000,62120
27.57,0.06445,-0.03076,1.00195,0.09155,-0.36621,-0.12207,62125
27.58,0.06445,-0.03076,1.00195,0.09155,-0.33569,-0.09155,62131
27.58,0.06445,-0.03076,1.00244,0.00000,-0.30518,-0.09155,62136
27.56,0.06445,-0.03076,1.00244,0.12207,-0.24414,-0.09155,62142
27.56,0.06396,-0.03125,1.00195,0.06104,-0.33569,-0.15259,62147
27.55,0.06396,-0.03174,1.00098,0.12207,-0.33569,-0.09155,62153
27.55,0.06396,-0.03174,1.00098,0.03052,-0.27466,0.00000,62158
27.56,0.06396,-0.03174,1.00098,-0.03052,-0.33569,-0.03052,62164
27.56,0.06396,-0.03174,1.00098,0.03052,-0.30518,-0.09155,62169
27.53,0.06445,-0.03174,1.00146,0.03052,-0.30518,-0.21362,62175
27.60,0.06445,-0.03174,1.00146,0.06104,-0.33569,-0.15259,62181
27.60,0.06445,-0.03125,1.00146,0.06104,-0.33569,0.00000,62186
27.55,0.06445,-0.03125,1.00146,0.09155,-0.30518,0.00000,62192
27.55,0.06445,-0.03076,1.00146,-0.06104,-0.24414,-0.15259,62197
27.58,0.06494,-0.03125,1.00098,0.06104,-0.27466,-0.12207,62203
27.58,0.06494,-0.03125,1.00098,0.24414,-0.27466,-0.06104,62208
27.55,0.06494,-0.03125,1.00098,0.15259,-0.30518,-0.06104,62214
27.55,0.06494,-0.03125,1.00098,0.09155,-0.27466,-0.09155,62219
27.55,0.06494,-0.03076,1.00098,0.09155,-0.27466,-0.09155,62225
27.55,0.06494,-0.03076,1.00098,0.03052,-0.30518,-0.12207,62230
27.55,0.06543,-0.03027,1.00098,0.00000,-0.27466,-0.09155,62236
27.54,0.06494,-0.03027,1.00195,0.00000,-0.33569,-0.12207,62241
27.54,0.06494,-0.03027,1.00195,0.03052,-0.33569,-0.12207,62247
27.59,0.06396,-0.03076,1.00195,0.03052,-0.36621,-0.06104,62253
27.59,0.06396,-0.03076,1.00195,0.03052,-0.36621,0.00000,62258
27.56,0.06445,-0.03125,1.00195,0.12207,-0.36621,-0.12207,62264
27.56,0.06445,-0.03125,1.00195,0.15259,-0.30518,-0.09155,62269
27.56,0.06445,-0.03125,1.00098,0.06104,-0.33569,-0.15259,62275
27.57,0.06445,-0.03125,1.00098,0.00000,-0.36621,-0.06104,62280
27.57,0.06396,-0.03076,1.00098,0.00000,-0.39673,0.06104,62286
27.56,0.06396,-0.02979,1.00049,0.12207,-0.42725,-0.12207,62291
27.56,0.06396,-0.02979,1.00049,0.06104,-0.18311,-0.06104,62297
27.57,0.06396,-0.02930,1.00049,-0.03052,-0.39673,-0.03052,62302
27.57,0.06396,-0.02930,1.00049,0.12207,-0.27466,-0.09155,62308
27.56,0.06445,-0.02979,1.00098,0.00000,-0.24414,-0.03052,62314
27.56,0.06445,-0.02979,1.00098,0.03052,-0.30518,-0.06104,62319
27.54,0.06543,-0.02979,1.00098,0.18311,-0.33569,-0.03052,62325
27.56,0.06543,-0.02979,1.00098,0.12207,-0.45776,0.03052,62330
27.56,0.06592,-0.02930,1.00049,0.09155,-0.36621,-0.09155,62336
27.56,0.06592,-0.03027,1.00098,0.03052,-0.36621,-0.12207,62341
27.56,0.06592,-0.03027,1.00098,-0.03052,-0.18311,-0.09155,62347
27.55,0.06543,-0.03076,1.00195,0.06104,-0.33569,-0.12207,62352
27.55,0.06543,-0.03076,1.00195,0.09155,-0.24414,-0.06104,62358
27.56,0.06494,-0.03027,1.00195,0.06104,-0.36621,-0.06104,62364
27.56,0.06494,-0.03027,1.00195,0.03052,-0.36621,-0.06104,62369
27.56,0.06494,-0.02979,1.00098,0.06104,-0.33569,-0.12207,62375
27.57,0.06494,-0.02979,1.00098,0.12207,-0.33569,-0.06104,62380
27.57,0.06445,-0.03027,1.00049,0.09155,-0.21362,-0.15259,62386
27.56,0.06396,-0.03027,1.00098,0.00000,-0.33569,-0.03052,62391
27.56,0.06396,-0.03027,1.00098,0.06104,-0.36621,-0.06104,62397
27.54,0.06396,-0.03027,1.00146,0.06104,-0.27466,-0.09155,62402
27.54,0.06396,-0.03027,1.00146,0.03052,-0.36621,-0.15259,62408
27.55,0.06445,-0.03125,1.00244,0.12207,-0.21362,-0.06104,62414
27.55,0.06445,-0.03125,1.00244,0.03052,-0.27466,-0.03052,62419
27.55,0.06494,-0.03125,1.00342,0.09155,-0.24414,-0.03052,62425
27.55,0.06494,-0.03125,1.00342,0.15259,-0.33569,-0.12207,62430
27.55,0.06494,-0.03125,1.00293,0.18311,-0.36621,-0.09155,62436
27.54,0.06396,-0.03125,1.00293,0.09155,-0.48828,-0.06104,62441
27.54,0.06396,-0.03125,1.00293,0.06104,-0.36621,-0.09155,62447
27.58,0.06348,-0.03076,1.00244,-0.06104,-0.24414,-0.12207,62452
27.58,0.06348,-0.03076,1.00244,0.03052,-0.30518,-0.06104,62458
27.56,0.06348,-0.03125,1.00195,0.09155,-0.21362,0.00000,62464
27.57,0.06348,-0.03125,1.00195,-0.03052,-0.27466,-0.12207,62469
27.57,0.06445,-0.03125,1.00293,0.00000,-0.27466,-0.09155,62475
27.55,0.06494,-0.03076,1.00293,0.03052,-0.18311,0.03052,62480
27.55,0.06494,-0.03076,1.00293,0.06104,-0.30518,0.03052,62486
27.58,0.06543,-0.03076,1.00293,0.06104,-0.18311,-0.06104,62491
27.58,0.06543,-0.03076,1.00293,-0.03052,-0.24414,-0.15259,62497
27.54,0.06543,-0.03076,1.00293,0.03052,-0.24414,-0.09155,62502
27.54,0.06543,-0.03076,1.00293,0.03052,-0.27466,-0.09155,62508
27.56,0.06445,-0.03076,1.00146,0.09155,-0.33569,-0.09155,62513
27.56,0.06445,-0.03076,1.00146,0.03052,-0.36621,-0.06104,62519
27.56,0.06396,-0.03027,1.00000,0.00000,-0.27466,-0.15259,62525
27.59,0.06445,-0.03027,1.00049,0.18311,-0.30518,-0.12207,62530
27.59,0.06445,-0.03027,1.00049,0.12207,-0.24414,-0.15259,62536
27.53,0.06494,-0.03076,1.00244,0.09155,-0.24414,-0.06104,62541
27.53,0.06494,-0.03076,1.00244,-0.03052,-0.24414,-0.03052,62547
27.56,0.06494,-0.03125,1.00244,0.12207,-0.24414,-0.09155,62552
27.56,0.06494,-0.03125,1.00244,0.00000,-0.24414,-0.09155,62558
27.53,0.06445,-0.03076,1.00146,0.00000,-0.39673,-0.06104,62564
27.57,0.06445,-0.03076,1.00146,0.12207,-0.24414,-0.06104,62569
27.57,0.06348,-0.03076,1.00098,0.12207,-0.27466,-0.03052,62575
27.58,0.06299,-0.03076,1.00195,0.06104,-0.36621,-0.15259,62580
27.58,0.06299,-0.03076,1.00195,0.06104,-0.42725,-0.06104,62586
27.53,0.06250,-0.03125,1.00244,0.09155,-0.36621,-0.06104,62591
27.53,0.06250,-0.03125,1.00244,0.15259,-0.42725,-0.06104,62597
27.56,0.06348,-0.03174,1.00195,0.03052,-0.15259,0.00000,62602
27.56,0.06348,-0.03174,1.00195,-0.03052,-0.18311,-0.03052,62608
