Temp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Millis
30.16,0.08496,-0.03027,1.00830,0.09155,-0.24414,0.00000,32224
30.11,0.08545,-0.02979,1.00781,0.06104,-0.27466,0.00000,32229
30.12,0.08545,-0.02979,1.00781,0.00000,-0.21362,-0.09155,32235
30.12,0.08594,-0.02930,1.00879,0.00000,-0.30518,-0.03052,32240
30.13,0.08594,-0.02930,1.00879,0.09155,-0.39673,-0.12207,32246
30.13,0.08594,-0.02930,1.00879,0.00000,-0.39673,-0.12207,32252
30.15,0.08594,-0.02979,1.00879,0.03052,-0.33569,-0.06104,32257
30.15,0.08594,-0.02979,1.00879,0.06104,-0.36621,-0.03052,32263
30.14,0.08594,-0.03076,1.00977,0.06104,-0.27466,-0.06104,32268
30.14,0.08594,-0.03076,1.00977,0.09155,-0.21362,-0.06104,32274
30.14,0.08594,-0.03076,1.01025,0.03052,-0.30518,-0.06104,32279
30.14,0.08594,-0.03076,1.01025,0.06104,-0.33569,-0.15259,32285
30.14,0.08643,-0.03027,1.01025,0.03052,-0.36621,-0.09155,32290
30.17,0.08643,-0.03027,1.01025,0.09155,-0.30518,-0.09155,32296
30.17,0.08643,-0.02930,1.01025,0.03052,-0.24414,-0.03052,32301
30.13,0.08643,-0.02930,1.00928,0.12207,-0.15259,-0.06104,32307
30.13,0.08643,-0.02930,1.00928,-0.03052,-0.33569,-0.03052,32313
30.16,0.08594,-0.02930,1.00928,-0.03052,-0.30518,-0.03052,32318
30.16,0.08594,-0.02930,1.00928,-0.06104,-0.36621,-0.03052,32324
30.14,0.08643,-0.02930,1.00928,0.06104,-0.27466,-0.09155,32330
30.17,0.08643,-0.02930,1.00928,0.03052,-0.33569,-0.03052,32335
30.17,0.08594,-0.02979,1.00977,0.06104,-0.27466,0.03052,32341
30.16,0.08594,-0.02979,1.01074,0.12207,-0.18311,-0.06104,32346
30.16,0.08594,-0.02979,1.01074,-0.03052,-0.21362,0.00000,32352
30.16,0.08545,-0.02930,1.01074,-0.03052,-0.30518,-0.03052,32357
30.16,0.08545,-0.02930,1.01074,0.15259,-0.30518,0.00000,32363
30.15,0.08594,-0.02930,1.01025,-0.06104,-0.24414,-0.12207,32368
30.15,0.08594,-0.02930,1.01025,0.06104,-0.30518,-0.03052,32374
30.16,0.08643,-0.02979,1.00977,0.03052,-0.30518,-0.09155,32379
30.16,0.08643,-0.02979,1.00977,0.09155,-0.24414,-0.15259,32385
30.16,0.08545,-0.02930,1.00928,0.12207,-0.18311,-0.06104,32391
30.15,0.08496,-0.02881,1.00879,0.12207,-0.30518,-0.09155,32396
30.15,0.08496,-0.02881,1.00879,0.09155,-0.30518,-0.09155,32402
30.19,0.08545,-0.02832,1.00928,-0.06104,-0.30518,0.03052,32407
30.19,0.08545,-0.02832,1.00928,-0.03052,-0.45776,0.03052,32413
30.21,0.08545,-0.02881,1.01025,-0.03052,-0.30518,-0.06104,32418
30.16,0.08545,-0.02881,1.01025,-0.09155,-0.27466,-0.06104,32424
30.16,0.08594,-0.02881,1.01123,0.03052,-0.30518,-0.03052,32430
30.21,0.08594,-0.02881,1.01123,0.00000,-0.27466,-0.12207,32435
30.21,0.08594,-0.02832,1.01221,-0.03052,-0.30518,-0.15259,32441
30.20,0.08545,-0.02832,1.01221,0.06104,-0.33569,-0.09155,32446
30.20,0.08545,-0.02832,1.01221,0.09155,-0.30518,-0.03052,32452
30.20,0.08545,-0.02881,1.01025,0.09155,-0.12207,0.06104,32457
30.20,0.08545,-0.02881,1.01025,0.06104,-0.27466,-0.09155,32463
30.16,0.08691,-0.02930,1.00977,0.06104,-0.27466,-0.06104,32468
30.22,0.08691,-0.02930,1.00977,0.06104,-0.24414,-0.09155,32474
30.22,0.08740,-0.02979,1.00977,0.09155,-0.30518,0.06104,32480
30.20,0.08740,-0.02979,1.00977,0.00000,-0.27466,-0.03052,32485
30.20,0.08691,-0.02930,1.01025,0.12207,-0.15259,-0.21362,32491
30.19,0.08594,-0.02881,1.01074,0.12207,-0.21362,-0.21362,32496
30.19,0.08594,-0.02881,1.01074,0.00000,-0.24414,-0.09155,32502
30.21,0.08594,-0.02881,1.01074,0.03052,-0.21362,-0.06104,32507
30.21,0.08594,-0.02881,1.01074,0.06104,-0.27466,-0.24414,32513
30.22,0.08594,-0.02930,1.01074,-0.03052,-0.24414,-0.15259,32518
30.21,0.08594,-0.02930,1.01074,-0.06104,-0.33569,-0.03052,32524
30.21,0.08545,-0.02979,1.01025,0.06104,-0.24414,-0.09155,32530
30.23,0.08545,-0.03027,1.01074,0.03052,-0.18311,-0.03052,32535
30.23,0.08545,-0.03027,1.01074,-0.03052,-0.30518,-0.09155,32541
30.26,0.08496,-0.03027,1.01172,0.06104,-0.30518,-0.12207,32546
30.26,0.08496,-0.03027,1.01172,0.00000,-0.27466,-0.06104,32552
30.21,0.08398,-0.02979,1.01221,0.00000,-0.33569,0.00000,32557
30.21,0.08398,-0.02979,1.01221,-0.03052,-0.24414,-0.09155,32563
30.21,0.08398,-0.02930,1.01074,0.00000,-0.18311,-0.06104,32569
30.24,0.08398,-0.02930,1.01074,0.09155,-0.33569,-0.03052,32574
30.24,0.08447,-0.02979,1.00928,0.03052,-0.24414,-0.09155,32580
30.29,0.08594,-0.03027,1.00928,0.03052,-0.21362,-0.03052,32585
30.29,0.08594,-0.03027,1.00928,0.06104,-0.36621,0.03052,32591
30.26,0.08643,-0.03076,1.01074,0.06104,-0.27466,0.03052,32596
30.26,0.08643,-0.03076,1.01074,0.12207,-0.27466,-0.09155,32602
30.26,0.08594,-0.03027,1.01123,0.09155,-0.30518,-0.03052,32607
30.26,0.08594,-0.03027,1.01123,0.03052,-0.24414,0.06104,32613
30.24,0.08545,-0.02979,1.01172,0.06104,-0.18311,-0.03052,32618
30.30,0.08545,-0.02979,1.01172,0.09155,-0.30518,0.00000,32624
30.30,0.08496,-0.03076,1.01221,-0.03052,-0.30518,-0.12207,32629
30.27,0.08545,-0.03076,1.01270,0.09155,-0.33569,-0.09155,32635
30.27,0.08545,-0.03076,1.01270,0.06104,-0.21362,-0.15259,32641
30.27,0.08643,-0.03027,1.01221,0.03052,-0.24414,-0.18311,32646
30.27,0.08643,-0.03027,1.01221,0.12207,-0.27466,-0.06104,32652
30.26,0.08691,-0.02930,1.01074,0.09155,-0.21362,-0.15259,32657
30.28,0.08691,-0.02930,1.01074,0.03052,-0.33569,-0.12207,32663
30.28,0.08691,-0.02881,1.01025,-0.06104,-0.36621,-0.18311,32668
30.31,0.08691,-0.02881,1.01025,-0.03052,-0.33569,-0.18311,32674
30.31,0.08643,-0.02881,1.01025,0.06104,-0.27466,-0.03052,32680
30.26,0.08643,-0.02930,1.01025,0.03052,-0.27466,0.00000,32685
30.26,0.08643,-0.02930,1.01025,0.00000,-0.30518,-0.18311,32691
30.25,0.08594,-0.02930,1.01123,-0.03052,-0.30518,-0.06104,32696
30.25,0.08594,-0.02930,1.01123,-0.12207,-0.24414,-0.09155,32702
30.28,0.08594,-0.03076,1.01221,0.09155,-0.30518,-0.03052,32707
30.29,0.08594,-0.03076,1.01221,0.03052,-0.33569,-0.03052,32713
30.29,0.08643,-0.03076,1.01270,0.03052,-0.36621,-0.09155,32718
30.31,0.08643,-0.03076,1.01270,0.06104,-0.33569,-0.06104,32724
30.31,0.08594,-0.02979,1.01318,0.00000,-0.30518,-0.09155,32730
30.31,0.08594,-0.02881,1.01270,0.06104,-0.30518,-0.09155,32735
30.31,0.08594,-0.02881,1.01270,0.06104,-0.24414,-0.12207,32741
30.32,0.08643,-0.02881,1.01221,-0.03052,-0.21362,-0.09155,32746
30.32,0.08643,-0.02881,1.01221,0.03052,-0.27466,-0.09155,32752
30.33,0.08643,-0.02881,1.01221,-0.06104,-0.27466,-0.03052,32757
30.33,0.08643,-0.02881,1.01221,0.03052,-0.18311,0.03052,32763
30.33,0.08594,-0.02930,1.01074,0.06104,-0.27466,-0.15259,32769
30.34,0.08643,-0.02930,1.00977,0.18311,-0.30518,-0.03052,32774
30.34,0.08643,-0.02930,1.00977,0.12207,-0.39673,0.03052,32780
30.33,0.08643,-0.02881,1.01025,0.00000,-0.39673,0.00000,32785
30.33,0.08643,-0.02881,1.01025,-0.03052,-0.27466,-0.06104,32791
30.34,0.08594,-0.02832,1.01123,-0.06104,-0.30518,-0.06104,32796
30.34,0.08594,-0.02832,1.01123,0.00000,-0.18311,-0.15259,32802
30.32,0.08545,-0.02881,1.01270,0.06104,-0.30518,-0.06104,32807
30.36,0.08545,-0.02881,1.01270,0.00000,-0.33569,0.00000,32813
30.36,0.08594,-0.02979,1.01318,0.03052,-0.27466,-0.06104,32818
30.34,0.08594,-0.02930,1.01270,0.00000,-0.27466,-0.06104,32824
30.34,0.08594,-0.02930,1.01270,-0.06104,-0.33569,-0.12207,32830
30.32,0.08643,-0.02930,1.01221,0.00000,-0.18311,-0.12207,32835
30.32,0.08643,-0.02930,1.01221,0.00000,-0.21362,-0.06104,32841
30.33,0.08691,-0.02979,1.01172,0.09155,-0.36621,-0.03052,32846
30.36,0.08691,-0.02979,1.01172,-0.03052,-0.24414,-0.09155,32852
30.36,0.08691,-0.02979,1.01074,-0.09155,-0.21362,-0.18311,32857
30.39,0.08691,-0.02979,1.01074,-0.03052,-0.30518,-0.15259,32863
30.39,0.08691,-0.02930,1.01025,0.18311,-0.30518,-0.12207,32869
30.38,0.08643,-0.02881,1.01123,0.03052,-0.24414,-0.06104,32874
30.38,0.08643,-0.02881,1.01123,0.06104,-0.33569,-0.06104,32880
30.37,0.08691,-0.02930,1.01221,0.03052,-0.24414,-0.15259,32885
30.37,0.08691,-0.02930,1.01221,0.06104,-0.24414,0.00000,32891
30.41,0.08691,-0.02979,1.01318,0.09155,-0.30518,0.00000,32896
30.40,0.08691,-0.02979,1.01318,0.06104,-0.36621,-0.09155,32902
30.40,0.08594,-0.02979,1.01318,0.03052,-0.30518,0.00000,32907
30.39,0.08594,-0.02979,1.01318,0.06104,-0.30518,-0.09155,32913
30.39,0.08545,-0.02979,1.01221,-0.06104,-0.27466,-0.03052,32918
30.41,0.08643,-0.02930,1.01123,-0.06104,-0.15259,-0.09155,32924
30.41,0.08643,-0.02930,1.01123,0.03052,-0.24414,-0.03052,32930
30.39,0.08740,-0.02930,1.01074,0.00000,-0.36621,-0.03052,32935
30.39,0.08740,-0.02930,1.01074,0.00000,-0.27466,-0.15259,32941
30.39,0.08740,-0.02979,1.01025,0.06104,-0.33569,-0.12207,32946
30.41,0.08740,-0.02979,1.01025,0.06104,-0.33569,-0.06104,32952
30.41,0.08643,-0.02979,1.00977,0.00000,-0.24414,-0.03052,32957
30.41,0.08545,-0.02979,1.01025,0.03052,-0.33569,-0.09155,32963
30.41,0.08545,-0.02979,1.01025,0.00000,-0.30518,-0.03052,32969
30.38,0.08447,-0.02930,1.01123,0.18311,-0.36621,0.00000,32974
30.38,0.08447,-0.02930,1.01123,0.03052,-0.30518,-0.09155,32980
30.38,0.08496,-0.02930,1.01172,-0.12207,-0.33569,-0.03052,32985
30.38,0.08496,-0.02930,1.01172,0.03052,-0.27466,-0.09155,32991
30.41,0.08594,-0.02979,1.01172,0.00000,-0.27466,-0.15259,32996
30.38,0.08594,-0.02979,1.01172,0.00000,-0.15259,-0.03052,33002
30.38,0.08643,-0.02979,1.01123,0.00000,-0.24414,-0.03052,33007
30.38,0.08691,-0.02979,1.01074,0.00000,-0.30518,-0.06104,33013
30.38,0.08691,-0.02979,1.01074,-0.09155,-0.24414,-0.03052,33019
30.44,0.08691,-0.03027,1.01074,0.03052,-0.15259,-0.03052,33024
30.44,0.08691,-0.03027,1.01074,0.03052,-0.27466,-0.12207,33030
30.44,0.08594,-0.02979,1.01074,0.09155,-0.21362,-0.06104,33035
30.44,0.08594,-0.02979,1.01074,0.03052,-0.33569,-0.03052,33041
30.42,0.08496,-0.02930,1.01123,0.06104,-0.33569,0.06104,33046
30.43,0.08496,-0.02930,1.01123,0.09155,-0.27466,-0.03052,33052
30.43,0.08496,-0.02832,1.01123,-0.03052,-0.30518,-0.03052,33057
30.42,0.08545,-0.02734,1.01123,0.03052,-0.33569,-0.03052,33063
30.42,0.08545,-0.02734,1.01123,0.06104,-0.42725,-0.09155,33069
30.39,0.08594,-0.02832,1.01221,-0.03052,-0.33569,-0.06104,33074
30.39,0.08594,-0.02832,1.01221,-0.03052,-0.21362,-0.15259,33080
30.44,0.08594,-0.02930,1.01318,0.12207,-0.27466,-0.06104,33085
30.44,0.08594,-0.02930,1.01318,0.15259,-0.27466,-0.03052,33091
30.44,0.08643,-0.02979,1.01270,0.12207,-0.27466,-0.09155,33097
30.41,0.08643,-0.02979,1.01270,0.12207,-0.30518,-0.09155,33102
30.41,0.08691,-0.02979,1.01074,0.00000,-0.21362,-0.03052,33108
30.43,0.08643,-0.02930,1.00928,0.00000,-0.27466,-0.06104,33113
30.43,0.08643,-0.02930,1.00928,0.03052,-0.27466,-0.09155,33119
30.46,0.08643,-0.02930,1.00928,0.03052,-0.30518,-0.06104,33124
30.46,0.08643,-0.02930,1.00928,0.00000,-0.24414,-0.18311,33130
30.42,0.08643,-0.02930,1.01074,0.12207,-0.33569,-0.15259,33135
30.45,0.08643,-0.02930,1.01074,-0.03052,-0.33569,-0.21362,33141
30.45,0.08691,-0.02881,1.01123,-0.03052,-0.30518,-0.09155,33147
30.45,0.08594,-0.02832,1.01172,0.12207,-0.30518,-0.09155,33152
30.45,0.08594,-0.02832,1.01172,-0.06104,-0.33569,-0.18311,33158
30.47,0.08496,-0.02881,1.01123,0.03052,-0.24414,-0.06104,33163
30.47,0.08496,-0.02881,1.01123,0.12207,-0.33569,-0.09155,33169
30.47,0.08545,-0.02930,1.01074,0.15259,-0.24414,-0.15259,33175
30.47,0.08545,-0.02930,1.01074,0.09155,-0.30518,-0.21362,33180
30.51,0.08594,-0.02979,1.01123,0.12207,-0.30518,-0.06104,33186
30.46,0.08594,-0.02979,1.01123,0.09155,-0.39673,-0.03052,33191
30.46,0.08643,-0.02979,1.01123,0.15259,-0.33569,-0.06104,33197
30.47,0.08691,-0.02979,1.01074,0.15259,-0.15259,-0.06104,33202
30.47,0.08691,-0.02979,1.01074,0.09155,-0.24414,-0.06104,33208
30.45,0.08691,-0.02881,1.01025,0.06104,-0.33569,-0.12207,33213
30.45,0.08691,-0.02881,1.01025,0.03052,-0.21362,-0.12207,33219
30.47,0.08691,-0.02881,1.01025,0.03052,-0.30518,-0.09155,33225
30.47,0.08691,-0.02881,1.01025,0.06104,-0.30518,-0.12207,33230
30.48,0.08691,-0.02930,1.01074,0.09155,-0.27466,0.00000,33236
30.48,0.08691,-0.02930,1.01074,0.00000,-0.36621,-0.03052,33241
30.48,0.08594,-0.02979,1.01025,-0.03052,-0.36621,-0.09155,33247
30.50,0.08545,-0.02979,1.00977,0.06104,-0.30518,-0.06104,33252
30.50,0.08545,-0.02979,1.00977,0.09155,-0.27466,0.00000,33258
30.50,0.08496,-0.02930,1.00928,0.09155,-0.21362,-0.06104,33263
30.50,0.08496,-0.02930,1.00928,-0.03052,-0.30518,-0.03052,33269
30.51,0.08545,-0.02930,1.01025,0.06104,-0.24414,-0.06104,33274
30.49,0.08545,-0.02930,1.01025,0.15259,-0.33569,-0.03052,33280
30.49,0.08594,-0.02979,1.01172,0.06104,-0.33569,-0.03052,33286
30.49,0.08594,-0.02979,1.01172,0.09155,-0.27466,0.00000,33291
30.49,0.08643,-0.02979,1.01172,0.15259,-0.30518,-0.06104,33297
30.52,0.08545,-0.02979,1.01074,0.12207,-0.24414,-0.09155,33302
30.52,0.08545,-0.02979,1.01074,0.06104,-0.33569,0.03052,33308
30.51,0.08545,-0.02979,1.01123,0.09155,-0.36621,-0.06104,33313
30.51,0.08545,-0.02979,1.01123,0.12207,-0.24414,-0.09155,33319
30.50,0.08594,-0.02930,1.01123,0.09155,-0.33569,0.00000,33324
30.50,0.08594,-0.02930,1.01123,0.03052,-0.24414,-0.06104,33330
30.50,0.08594,-0.02930,1.01123,0.18311,-0.27466,-0.06104,33335
30.52,0.08594,-0.02930,1.01123,0.06104,-0.27466,-0.09155,33341
30.52,0.08643,-0.02979,1.01123,0.03052,-0.24414,-0.09155,33346
30.54,0.08594,-0.02979,1.01172,0.09155,-0.33569,-0.06104,33352
30.54,0.08594,-0.02979,1.01172,0.06104,-0.24414,-0.09155,33357
30.51,0.08643,-0.03027,1.01172,0.03052,-0.18311,0.00000,33363
30.51,0.08643,-0.03027,1.01172,0.00000,-0.30518,0.00000,33369
30.54,0.08643,-0.02979,1.01025,0.06104,-0.27466,-0.12207,33374
30.55,0.08643,-0.02979,1.01025,0.12207,-0.27466,0.00000,33380
30.55,0.08643,-0.02930,1.00928,0.15259,-0.24414,0.00000,33385
30.55,0.08643,-0.02930,1.00928,0.12207,-0.39673,-0.12207,33390
30.55,0.08691,-0.02930,1.00928,0.00000,-0.33569,-0.06104,33396
30.54,0.08594,-0.02930,1.01025,0.06104,-0.18311,-0.15259,33402
30.54,0.08594,-0.02930,1.01025,0.00000,-0.21362,-0.03052,33407
30.50,0.08545,-0.02930,1.01074,0.12207,-0.27466,0.03052,33413
30.50,0.08545,-0.02930,1.01074,0.12207,-0.33569,0.03052,33418
30.56,0.08545,-0.02979,1.01025,0.06104,-0.21362,-0.09155,33424
30.56,0.08545,-0.02979,1.01025,0.09155,-0.33569,-0.12207,33429
30.55,0.08594,-0.03027,1.01025,0.09155,-0.36621,-0.06104,33435
30.55,0.08594,-0.03027,1.01025,0.09155,-0.36621,-0.09155,33440
30.55,0.08643,-0.03027,1.01074,0.06104,-0.15259,-0.03052,33446
30.57,0.08594,-0.02930,1.01123,0.06104,-0.36621,-0.09155,33451
30.57,0.08594,-0.02930,1.01123,0.06104,-0.33569,0.00000,33457
30.55,0.08545,-0.02881,1.01074,0.15259,-0.39673,0.09155,33462
30.55,0.08545,-0.02881,1.01074,0.06104,-0.33569,-0.03052,33468
30.57,0.08594,-0.02979,1.01074,0.03052,-0.24414,-0.06104,33473
30.55,0.08594,-0.02979,1.01074,0.03052,-0.33569,-0.03052,33479
30.55,0.08594,-0.03027,1.01074,0.12207,-0.39673,-0.03052,33484
30.58,0.08594,-0.03027,1.01074,0.09155,-0.42725,-0.12207,33490
30.58,0.08594,-0.02979,1.01074,0.12207,-0.33569,0.00000,33496
30.59,0.08643,-0.02979,1.01123,0.15259,-0.15259,-0.09155,33501
30.59,0.08643,-0.02979,1.01123,0.12207,-0.24414,-0.15259,33507
30.57,0.08691,-0.03027,1.01074,0.15259,-0.24414,-0.06104,33512
30.57,0.08691,-0.03027,1.01074,0.09155,-0.27466,-0.09155,33518
30.59,0.08691,-0.03027,1.01074,0.18311,-0.21362,-0.12207,33523
30.56,0.08691,-0.03027,1.01074,0.21362,-0.18311,-0.12207,33529
30.56,0.08691,-0.02979,1.01025,0.18311,-0.30518,-0.06104,33534
30.58,0.08691,-0.02979,1.01025,0.09155,-0.36621,0.00000,33540
30.58,0.08643,-0.02881,1.00977,0.03052,-0.21362,-0.15259,33545
30.58,0.08545,-0.02832,1.00928,0.06104,-0.27466,-0.21362,33551
30.58,0.08545,-0.02832,1.00928,0.12207,-0.21362,-0.03052,33556
30.59,0.08496,-0.02881,1.00977,0.03052,-0.21362,-0.06104,33562
30.59,0.08496,-0.02881,1.00977,0.03052,-0.30518,-0.06104,33568
30.59,0.08496,-0.02930,1.01123,0.12207,-0.18311,-0.06104,33573
30.61,0.08496,-0.02930,1.01123,0.18311,-0.12207,-0.03052,33579
30.61,0.08496,-0.02979,1.01123,0.21362,-0.27466,0.00000,33584
30.58,0.08496,-0.02979,1.01123,0.12207,-0.33569,0.00000,33590
30.58,0.08545,-0.03027,1.01025,0.18311,-0.12207,-0.18311,33595
30.58,0.08643,-0.03076,1.01025,0.03052,-0.24414,-0.12207,33601
30.58,0.08643,-0.03076,1.01025,0.00000,-0.24414,-0.03052,33606
30.60,0.08643,-0.02979,1.01074,0.18311,-0.24414,0.00000,33612
30.60,0.08643,-0.02979,1.01074,0.15259,-0.18311,-0.12207,33617
30.63,0.08643,-0.02930,1.01025,0.03052,-0.21362,0.00000,33623
30.57,0.08643,-0.02930,1.01025,0.00000,-0.21362,0.03052,33628
30.57,0.08643,-0.02979,1.00977,0.18311,-0.21362,-0.09155,33634
30.62,0.08643,-0.02979,1.00977,0.06104,-0.21362,-0.09155,33639
30.62,0.08691,-0.02979,1.00928,0.12207,-0.18311,-0.03052,33645
30.62,0.08643,-0.02979,1.00977,-0.03052,-0.27466,-0.12207,33650
30.62,0.08643,-0.02979,1.00977,-0.06104,-0.24414,-0.06104,33656
30.63,0.08594,-0.02930,1.01074,0.12207,-0.24414,-0.06104,33662
30.63,0.08594,-0.02930,1.01074,0.09155,-0.18311,-0.18311,33667
30.63,0.08594,-0.02979,1.01172,0.03052,-0.15259,-0.03052,33673
30.62,0.08594,-0.02979,1.01172,0.18311,-0.33569,-0.03052,33678
30.62,0.08691,-0.03027,1.01172,0.18311,-0.30518,-0.15259,33684
30.63,0.08691,-0.03027,1.01172,0.06104,-0.24414,-0.12207,33689
30.63,0.08740,-0.03125,1.01172,0.03052,-0.21362,-0.03052,33695
30.69,0.08691,-0.03076,1.01123,0.09155,-0.12207,-0.09155,33701
30.69,0.08691,-0.03076,1.01123,0.15259,-0.24414,-0.03052,33706
30.64,0.08594,-0.03027,1.01123,0.06104,-0.18311,-0.03052,33712
30.64,0.08594,-0.03027,1.01123,0.06104,-0.15259,-0.06104,33717
30.64,0.08594,-0.02930,1.01172,0.15259,-0.12207,-0.03052,33723
30.65,0.08594,-0.02930,1.01172,0.12207,-0.24414,-0.03052,33728
30.65,0.08643,-0.02930,1.01123,0.09155,-0.15259,-0.09155,33734
30.64,0.08643,-0.02930,1.01123,0.12207,-0.18311,-0.09155,33739
30.64,0.08643,-0.02979,1.01074,0.09155,-0.21362,-0.03052,33745
30.64,0.08643,-0.03027,1.01172,0.18311,-0.24414,-0.15259,33751
30.64,0.08643,-0.03027,1.01172,0.12207,-0.27466,0.03052,33756
30.63,0.08643,-0.02979,1.01270,0.12207,-0.18311,-0.06104,33762
30.63,0.08643,-0.02979,1.01270,0.09155,-0.27466,-0.09155,33767
30.65,0.08643,-0.02979,1.01367,0.06104,-0.33569,-0.03052,33773
30.64,0.08643,-0.02979,1.01367,0.15259,-0.21362,-0.15259,33778
30.64,0.08691,-0.02979,1.01318,0.12207,-0.21362,-0.12207,33784
30.72,0.08691,-0.02979,1.01270,0.12207,-0.27466,-0.12207,33789
30.72,0.08691,-0.02979,1.01270,0.18311,-0.27466,-0.12207,33795
30.68,0.08594,-0.03027,1.01221,0.06104,-0.18311,-0.09155,33800
30.68,0.08594,-0.03027,1.01221,0.09155,-0.24414,-0.09155,33806
30.67,0.08496,-0.03027,1.01221,0.06104,-0.21362,0.03052,33812
30.67,0.08496,-0.03027,1.01221,0.12207,-0.30518,-0.09155,33817
30.70,0.08496,-0.02979,1.01270,0.06104,-0.30518,-0.09155,33823
30.67,0.08496,-0.02979,1.01270,0.09155,-0.21362,-0.24414,33828
30.67,0.08594,-0.02930,1.01270,0.06104,-0.33569,-0.09155,33834
30.71,0.08545,-0.02930,1.01318,0.21362,-0.24414,-0.18311,33839
30.71,0.08545,-0.02930,1.01318,0.18311,-0.33569,-0.12207,33845
30.69,0.08447,-0.02930,1.01367,0.12207,-0.27466,-0.09155,33850
30.69,0.08447,-0.02930,1.01367,0.15259,-0.27466,-0.09155,33856
30.69,0.08496,-0.02930,1.01367,0.09155,-0.30518,-0.15259,33861
30.69,0.08496,-0.02930,1.01367,0.06104,-0.18311,-0.12207,33867
30.71,0.08594,-0.02881,1.01318,0.12207,-0.18311,-0.09155,33873
30.71,0.08594,-0.02881,1.01318,-0.03052,-0.21362,-0.21362,33878
30.71,0.08643,-0.02881,1.01221,0.18311,-0.18311,-0.03052,33884
30.72,0.08643,-0.02881,1.01172,-0.09155,-0.30518,-0.03052,33889
30.72,0.08643,-0.02881,1.01172,-0.03052,-0.30518,-0.15259,33895
30.74,0.08643,-0.02930,1.01318,0.15259,-0.21362,-0.12207,33901
30.74,0.08643,-0.02930,1.01318,0.21362,-0.30518,-0.03052,33906
30.73,0.08643,-0.02979,1.01270,0.03052,-0.39673,-0.12207,33912
30.73,0.08643,-0.02979,1.01270,0.06104,-0.18311,-0.06104,33917
30.73,0.08594,-0.03027,1.01172,0.06104,-0.21362,-0.09155,33923
30.74,0.08594,-0.03027,1.01172,0.00000,-0.18311,-0.18311,33928
30.74,0.08594,-0.03027,1.01123,0.15259,-0.24414,-0.06104,33934
30.73,0.08594,-0.02979,1.01172,0.03052,-0.24414,-0.06104,33939
30.73,0.08594,-0.02979,1.01172,0.09155,-0.27466,-0.06104,33945
30.74,0.08545,-0.02979,1.01221,0.03052,-0.18311,-0.06104,33951
30.74,0.08545,-0.02979,1.01221,0.00000,-0.24414,-0.12207,33956
30.78,0.08496,-0.02930,1.01221,0.12207,-0.24414,-0.03052,33962
30.74,0.08496,-0.02930,1.01221,0.09155,-0.24414,0.06104,33967
30.74,0.08545,-0.02881,1.01318,0.06104,-0.30518,-0.03052,33973
30.76,0.08545,-0.02881,1.01318,0.12207,-0.15259,-0.12207,33978
30.76,0.08594,-0.02930,1.01270,0.00000,-0.21362,0.06104,33984
30.81,0.08594,-0.02930,1.01172,0.12207,-0.27466,-0.09155,33989
30.81,0.08594,-0.02930,1.01172,0.03052,-0.15259,-0.12207,33995
30.77,0.08594,-0.02930,1.01172,0.06104,-0.24414,-0.03052,34000
30.77,0.08594,-0.02930,1.01172,0.18311,-0.27466,0.00000,34006
30.80,0.08594,-0.02930,1.01221,0.15259,-0.27466,-0.03052,34011
30.79,0.08594,-0.02930,1.01221,0.12207,-0.15259,-0.06104,34017
30.79,0.08594,-0.02979,1.01270,0.06104,-0.24414,-0.09155,34022
30.77,0.08594,-0.02979,1.01270,0.09155,-0.09155,-0.12207,34028
30.77,0.08594,-0.02979,1.01270,0.12207,-0.09155,0.09155,34034
30.77,0.08545,-0.02881,1.01221,0.03052,-0.24414,0.03052,34039
30.77,0.08545,-0.02881,1.01221,0.06104,-0.30518,-0.03052,34044
30.80,0.08545,-0.02881,1.01172,0.09155,-0.30518,-0.12207,34050
30.80,0.08545,-0.02881,1.01172,0.03052,-0.24414,0.00000,34056
30.81,0.08643,-0.02930,1.01123,0.15259,-0.27466,-0.03052,34061
30.81,0.08643,-0.02930,1.01123,0.15259,-0.18311,-0.03052,34067
30.81,0.08740,-0.02930,1.01172,0.03052,-0.30518,-0.03052,34072
30.81,0.08740,-0.02930,1.01172,0.00000,-0.09155,-0.12207,34078
30.81,0.08740,-0.02930,1.01221,0.15259,-0.39673,0.00000,34083
30.80,0.08643,-0.02979,1.01318,0.03052,-0.27466,-0.09155,34089
30.80,0.08643,-0.02979,1.01318,0.06104,-0.24414,0.00000,34094
30.82,0.08545,-0.03076,1.01367,0.15259,-0.15259,0.06104,34100
30.82,0.08545,-0.03076,1.01367,0.12207,-0.12207,-0.06104,34105
30.82,0.08545,-0.03076,1.01416,0.06104,-0.21362,-0.03052,34111
30.83,0.08545,-0.03076,1.01416,0.09155,-0.24414,-0.12207,34116
30.83,0.08594,-0.02979,1.01367,0.03052,-0.21362,-0.09155,34122
30.81,0.08594,-0.02979,1.01367,0.18311,-0.24414,-0.09155,34127
30.81,0.08545,-0.02881,1.01221,0.06104,-0.27466,-0.09155,34133
30.86,0.08447,-0.02930,1.01172,0.09155,-0.24414,-0.03052,34139
30.86,0.08447,-0.02930,1.01172,0.06104,-0.24414,-0.03052,34144
30.83,0.08398,-0.02979,1.01221,0.12207,-0.33569,0.09155,34150
30.83,0.08398,-0.02979,1.01221,0.15259,-0.24414,-0.09155,34155
