TIME,TEMP,ACCX,ACCY,ACCZ,GYROX,GYROY,GYROZ
1233012608,27.05859375,0.08154296875,0.00048828125,1.00146484375,-0.06103515625,-0.18310546875,-0.1220703125
1233012672,27.052734375,0.08154296875,0.00048828125,1.00146484375,-0.030517578125,-0.244140625,-0.18310546875
1233012736,27.052734375,0.0810546875,0.00146484375,1.00146484375,-0.030517578125,-0.1220703125,-0.244140625
1233012832,27.05078125,0.0810546875,0.00146484375,1.00146484375,0.030517578125,-0.244140625,-0.091552734375
1233012896,27.05078125,0.08154296875,0.001953125,1.00048828125,0.06103515625,-0.30517578125,-0.152587890625
1233012960,27.05078125,0.08154296875,0.001953125,1.00048828125,0.091552734375,-0.18310546875,-0.213623046875
1233013024,27.052734375,0.08251953125,0.00244140625,1.0,0.030517578125,-0.152587890625,-0.213623046875
1233013088,27.052734375,0.08251953125,0.00244140625,1.0,0.0,-0.091552734375,-0.18310546875
1233013152,27.076171875,0.08349609375,0.001953125,1.0,0.0,-0.18310546875,-0.06103515625
1233013232,27.076171875,0.08349609375,0.001953125,1.0,0.0,-0.18310546875,-0.030517578125
1233013296,27.080078125,0.08349609375,0.001953125,1.0,0.06103515625,-0.18310546875,-0.06103515625
1233013360,27.080078125,0.08251953125,0.00244140625,1.0,0.030517578125,-0.213623046875,-0.030517578125
1233013424,27.080078125,0.08251953125,0.00244140625,1.0,-0.030517578125,-0.244140625,0.0
1233013520,27.06640625,0.08154296875,0.00341796875,1.0,-0.030517578125,-0.244140625,-0.1220703125
1233013584,27.06640625,0.08154296875,0.00341796875,1.0,0.030517578125,-0.30517578125,-0.244140625
1233013648,27.07421875,0.0810546875,0.0029296875,0.99951171875,0.0,-0.213623046875,-0.152587890625
1233013712,27.07421875,0.0810546875,0.0029296875,0.99951171875,-0.030517578125,-0.18310546875,-0.152587890625
1233013776,27.068359375,0.0810546875,0.0029296875,0.99951171875,0.0,-0.18310546875,-0.152587890625
1233013840,27.068359375,0.08056640625,0.00244140625,1.00048828125,-0.06103515625,-0.335693359375,-0.091552734375
1233013920,27.068359375,0.08056640625,0.00244140625,1.00048828125,-0.06103515625,-0.335693359375,-0.091552734375
1233013984,27.052734375,0.080078125,0.0009765625,1.00146484375,0.030517578125,-0.18310546875,-0.152587890625
1233014048,27.052734375,0.080078125,0.0009765625,1.00146484375,0.091552734375,-0.30517578125,-0.06103515625
1233014112,27.052734375,0.08056640625,0.00048828125,1.00146484375,0.18310546875,-0.213623046875,-0.030517578125
1233014208,27.052734375,0.08056640625,0.00048828125,1.00146484375,-0.06103515625,-0.1220703125,-0.091552734375
1233014272,27.048828125,0.08154296875,0.0009765625,1.00146484375,0.0,-0.274658203125,-0.06103515625
1233014336,27.048828125,0.08154296875,0.0009765625,1.00146484375,0.030517578125,-0.244140625,0.0
1233014400,27.05078125,0.08154296875,0.0009765625,1.00146484375,0.0,-0.152587890625,-0.030517578125
1233014464,27.05078125,0.08154296875,0.001953125,1.0009765625,0.0,-0.152587890625,-0.091552734375
1233014544,27.05078125,0.08154296875,0.001953125,1.0009765625,-0.06103515625,-0.18310546875,-0.1220703125
1233014608,27.0234375,0.08203125,0.001953125,1.00048828125,0.030517578125,-0.152587890625,-0.06103515625
1233014672,27.0234375,0.08203125,0.001953125,1.00048828125,0.06103515625,-0.152587890625,-0.030517578125
1233014736,27.05078125,0.08203125,0.001953125,1.00048828125,0.06103515625,-0.1220703125,0.0
1233014800,27.05078125,0.08251953125,0.001953125,1.00048828125,0.030517578125,-0.18310546875,-0.030517578125
1233014896,27.05859375,0.08251953125,0.001953125,1.00048828125,-0.030517578125,-0.30517578125,-0.091552734375
1233014960,27.05859375,0.08203125,0.00244140625,1.00048828125,0.1220703125,-0.244140625,-0.213623046875
1233015024,27.05859375,0.08203125,0.00244140625,1.00048828125,0.091552734375,-0.213623046875,-0.213623046875
1233015088,27.0625,0.08154296875,0.001953125,1.00048828125,0.0,-0.18310546875,-0.091552734375
1233015152,27.0625,0.08154296875,0.001953125,1.00048828125,0.06103515625,-0.18310546875,-0.030517578125
1233015232,27.052734375,0.08154296875,0.001953125,1.00048828125,0.06103515625,-0.213623046875,0.030517578125
1233015296,27.052734375,0.0810546875,0.00244140625,1.0,0.030517578125,-0.244140625,-0.030517578125
1233015360,27.052734375,0.0810546875,0.00244140625,1.0,-0.06103515625,-0.274658203125,-0.213623046875
1233015424,27.03515625,0.0810546875,0.00244140625,1.00048828125,-0.030517578125,-0.396728515625,-0.152587890625
1233015504,27.03515625,0.0810546875,0.00244140625,1.00048828125,0.030517578125,-0.42724609375,-0.091552734375
1233015584,27.03515625,0.08154296875,0.00244140625,1.0009765625,0.030517578125,-0.274658203125,-0.091552734375
1233015648,27.03515625,0.08154296875,0.00244140625,1.0009765625,0.091552734375,-0.30517578125,-0.152587890625
1233015712,27.05078125,0.0810546875,0.00244140625,1.0009765625,0.030517578125,-0.213623046875,-0.06103515625
1233015792,27.05078125,0.0810546875,0.00244140625,1.0009765625,0.06103515625,-0.213623046875,-0.091552734375
1233015856,27.072265625,0.0810546875,0.00244140625,1.0009765625,0.06103515625,-0.274658203125,-0.152587890625
1233015920,27.072265625,0.08154296875,0.0029296875,1.0009765625,-0.091552734375,-0.30517578125,-0.244140625
1233015984,27.072265625,0.08154296875,0.0029296875,1.0009765625,-0.091552734375,-0.244140625,-0.213623046875
1233016048,27.033203125,0.08154296875,0.00244140625,1.0009765625,-0.06103515625,-0.30517578125,-0.06103515625
1233016112,27.033203125,0.08154296875,0.00244140625,1.0009765625,-0.030517578125,-0.244140625,-0.030517578125
1233016192,27.056640625,0.08154296875,0.00146484375,1.00048828125,0.0,-0.3662109375,0.0
1233016272,27.056640625,0.08154296875,0.00146484375,1.00048828125,0.06103515625,-0.244140625,-0.06103515625
1233016336,27.03515625,0.08154296875,0.00146484375,1.00048828125,0.0,-0.152587890625,-0.1220703125
1233016400,27.03515625,0.08154296875,0.0009765625,1.0,0.0,-0.1220703125,-0.1220703125
1233016480,27.03515625,0.08154296875,0.0009765625,1.0,0.091552734375,-0.213623046875,-0.1220703125
1233016544,27.068359375,0.0810546875,0.0009765625,1.00048828125,0.1220703125,-0.274658203125,-0.1220703125
1233016608,27.068359375,0.0810546875,0.0009765625,1.00048828125,0.030517578125,-0.335693359375,-0.091552734375
1233016672,27.041015625,0.0810546875,0.0009765625,1.0009765625,0.0,-0.335693359375,-0.091552734375
1233016736,27.041015625,0.0810546875,0.0009765625,1.0009765625,0.0,-0.30517578125,-0.152587890625
1233016800,27.04296875,0.0810546875,0.0009765625,1.0009765625,0.030517578125,-0.274658203125,-0.091552734375
1233016880,27.04296875,0.0810546875,0.00244140625,1.00048828125,0.091552734375,-0.30517578125,-0.091552734375
1233016960,27.046875,0.0810546875,0.00244140625,1.00048828125,0.030517578125,-0.244140625,-0.06103515625
1233017040,27.046875,0.08203125,0.00244140625,1.00048828125,0.06103515625,-0.18310546875,-0.152587890625
1233017104,27.046875,0.08203125,0.00244140625,1.00048828125,0.06103515625,-0.152587890625,-0.18310546875
1233017168,27.072265625,0.08203125,0.00146484375,1.00048828125,-0.030517578125,-0.18310546875,-0.091552734375
1233017232,27.072265625,0.08203125,0.00146484375,1.00048828125,0.0,-0.30517578125,-0.06103515625
1233017296,27.083984375,0.08203125,0.00146484375,1.00048828125,0.030517578125,-0.30517578125,-0.06103515625
1233017360,27.083984375,0.08154296875,0.001953125,1.0009765625,0.0,-0.18310546875,-0.06103515625
1233017424,27.083984375,0.08154296875,0.001953125,1.0009765625,0.0,-0.18310546875,-0.091552734375
1233017488,27.052734375,0.08203125,0.00341796875,1.00146484375,0.030517578125,-0.18310546875,-0.1220703125
1233017568,27.052734375,0.08203125,0.00341796875,1.00146484375,0.06103515625,-0.274658203125,-0.030517578125
1233017648,27.0625,0.08251953125,0.00341796875,1.00146484375,0.06103515625,-0.213623046875,-0.030517578125
1233017728,27.0625,0.08251953125,0.00341796875,1.00146484375,-0.06103515625,-0.213623046875,-0.152587890625
1233017792,27.060546875,0.08154296875,0.0029296875,1.00048828125,0.030517578125,-0.213623046875,-0.06103515625
1233017856,27.060546875,0.08154296875,0.0029296875,1.00048828125,0.091552734375,-0.213623046875,-0.1220703125
1233017920,27.056640625,0.08154296875,0.0029296875,1.00048828125,0.0,-0.244140625,-0.152587890625
1233017984,27.056640625,0.0810546875,0.00244140625,0.99951171875,-0.06103515625,-0.244140625,0.0
1233018048,27.056640625,0.0810546875,0.00244140625,0.99951171875,-0.030517578125,-0.213623046875,-0.030517578125
1233018112,27.0625,0.08203125,0.001953125,0.9990234375,-0.06103515625,-0.152587890625,-0.1220703125
1233018176,27.0625,0.08203125,0.001953125,0.9990234375,0.06103515625,-0.152587890625,-0.1220703125
1233018256,27.068359375,0.08154296875,0.001953125,1.0,0.030517578125,-0.152587890625,-0.152587890625
1233018336,27.068359375,0.08154296875,0.001953125,1.0,0.0,-0.3662109375,-0.1220703125
1233018416,27.037109375,0.08154296875,0.001953125,1.0,0.030517578125,-0.335693359375,-0.1220703125
1233018480,27.037109375,0.08056640625,0.0029296875,1.00048828125,0.152587890625,-0.30517578125,-0.152587890625
1233018544,27.037109375,0.08056640625,0.0029296875,1.00048828125,0.06103515625,-0.152587890625,-0.091552734375
1233018608,27.0234375,0.08056640625,0.0029296875,1.00048828125,0.06103515625,-0.244140625,-0.06103515625
1233018672,27.0234375,0.08056640625,0.0029296875,1.00048828125,0.06103515625,-0.274658203125,-0.18310546875
1233018736,27.080078125,0.08203125,0.00341796875,1.00048828125,0.030517578125,-0.30517578125,-0.06103515625
1233018800,27.080078125,0.08203125,0.00341796875,1.00048828125,0.1220703125,-0.3662109375,0.0
1233018880,27.0703125,0.08203125,0.00341796875,1.00048828125,0.030517578125,-0.244140625,-0.091552734375
1233018960,27.0703125,0.08251953125,0.00341796875,1.00048828125,-0.06103515625,-0.274658203125,-0.152587890625
1233019040,27.041015625,0.08251953125,0.00341796875,1.00048828125,0.0,-0.244140625,-0.091552734375
1233019120,27.041015625,0.08251953125,0.0029296875,1.0,0.0,-0.1220703125,-0.152587890625
1233019184,27.041015625,0.08251953125,0.0029296875,1.0,0.06103515625,-0.244140625,-0.152587890625
1233019248,27.056640625,0.08251953125,0.00244140625,1.0,0.030517578125,-0.213623046875,-0.152587890625
1233019312,27.056640625,0.08251953125,0.00244140625,1.0,0.030517578125,-0.1220703125,-0.1220703125
1233019376,27.056640625,0.08203125,0.0029296875,1.0,-0.06103515625,-0.152587890625,-0.030517578125
1233019440,27.056640625,0.08203125,0.0029296875,1.0,-0.030517578125,-0.274658203125,-0.030517578125
1233019504,27.0625,0.08203125,0.0029296875,1.0,0.0,-0.274658203125,-0.091552734375
1233019568,27.0625,0.08203125,0.0029296875,1.0,0.06103515625,-0.30517578125,-0.1220703125
1233019648,27.0625,0.08203125,0.0029296875,1.0,0.030517578125,-0.274658203125,-0.213623046875
1233019728,27.083984375,0.08251953125,0.00244140625,1.00048828125,0.091552734375,-0.213623046875,-0.18310546875
1233019792,27.083984375,0.08251953125,0.00244140625,1.00048828125,0.06103515625,-0.274658203125,-0.152587890625
1233019872,27.052734375,0.08251953125,0.001953125,1.00048828125,0.06103515625,-0.30517578125,-0.091552734375
1233019936,27.052734375,0.08251953125,0.001953125,1.00048828125,0.06103515625,-0.213623046875,-0.152587890625
1233020000,27.080078125,0.08251953125,0.001953125,1.00048828125,0.030517578125,-0.213623046875,-0.1220703125
1233020064,27.080078125,0.08203125,0.00146484375,1.0,0.030517578125,-0.274658203125,-0.030517578125
1233020128,27.080078125,0.08203125,0.00146484375,1.0,0.030517578125,-0.18310546875,-0.1220703125
1233020192,27.072265625,0.0810546875,0.0009765625,1.0,0.030517578125,-0.18310546875,-0.18310546875
1233020256,27.072265625,0.0810546875,0.0009765625,1.0,0.0,-0.244140625,-0.091552734375
1233020336,27.056640625,0.08154296875,0.00146484375,1.0,0.030517578125,-0.213623046875,-0.06103515625
1233020416,27.056640625,0.08154296875,0.00146484375,1.0,0.030517578125,-0.244140625,-0.18310546875
1233020480,27.080078125,0.08154296875,0.00146484375,1.00048828125,0.0,-0.152587890625,-0.06103515625
1233020560,27.080078125,0.08154296875,0.00146484375,1.00048828125,0.0,-0.18310546875,-0.06103515625
1233020624,27.0546875,0.08154296875,0.00146484375,1.00048828125,0.0,-0.213623046875,-0.213623046875
1233020688,27.0546875,0.0810546875,0.0009765625,1.00048828125,0.030517578125,-0.213623046875,-0.091552734375
1233020752,27.0546875,0.0810546875,0.0009765625,1.00048828125,0.030517578125,-0.30517578125,-0.06103515625
1233020816,27.044921875,0.08154296875,0.0009765625,1.0,0.0,-0.274658203125,-0.06103515625
1233020880,27.044921875,0.08154296875,0.0009765625,1.0,-0.030517578125,-0.1220703125,-0.06103515625
1233020960,27.072265625,0.08154296875,0.0009765625,1.0,0.030517578125,-0.152587890625,-0.030517578125
1233021024,27.072265625,0.08154296875,0.001953125,1.00048828125,0.030517578125,-0.244140625,-0.1220703125
1233021104,27.076171875,0.08154296875,0.001953125,1.00048828125,-0.06103515625,-0.213623046875,-0.091552734375
1233021184,27.076171875,0.08154296875,0.00244140625,1.0009765625,0.152587890625,-0.213623046875,-0.091552734375
1233021248,27.076171875,0.08154296875,0.00244140625,1.0009765625,0.06103515625,-0.244140625,0.0
1233021312,27.083984375,0.08154296875,0.00244140625,1.0009765625,0.0,-0.274658203125,-0.030517578125
1233021376,27.083984375,0.08154296875,0.00244140625,1.0009765625,0.030517578125,-0.244140625,-0.091552734375
1233021440,27.08203125,0.08203125,0.00244140625,1.0009765625,0.0,-0.213623046875,-0.06103515625
1233021504,27.08203125,0.08203125,0.00244140625,1.0009765625,-0.06103515625,-0.244140625,-0.06103515625
1233021584,27.08984375,0.08203125,0.00244140625,1.0009765625,-0.152587890625,-0.244140625,-0.1220703125
1233021648,27.08984375,0.08203125,0.00244140625,1.0,-0.06103515625,-0.18310546875,-0.274658203125
1233021712,27.08984375,0.08203125,0.00244140625,1.0,-0.030517578125,-0.152587890625,-0.244140625
1233021792,27.080078125,0.08203125,0.0029296875,1.0,0.091552734375,-0.18310546875,-0.1220703125
1233021872,27.080078125,0.08203125,0.0029296875,1.0,0.06103515625,-0.18310546875,-0.152587890625
1233021936,27.078125,0.0810546875,0.00341796875,0.99951171875,0.091552734375,-0.244140625,-0.091552734375
1233022000,27.078125,0.0810546875,0.00341796875,0.99951171875,0.0,-0.213623046875,-0.030517578125
1233022064,27.083984375,0.0810546875,0.00341796875,0.99951171875,-0.06103515625,-0.213623046875,-0.030517578125
1233022128,27.083984375,0.0810546875,0.0029296875,0.9990234375,0.030517578125,-0.152587890625,-0.030517578125
1233022192,27.083984375,0.0810546875,0.0029296875,0.9990234375,0.030517578125,-0.244140625,-0.213623046875
1233022272,27.052734375,0.0810546875,0.00244140625,0.9990234375,0.0,-0.30517578125,-0.213623046875
1233022336,27.052734375,0.0810546875,0.00244140625,0.9990234375,-0.030517578125,-0.213623046875,-0.091552734375
1233022400,27.060546875,0.08056640625,0.0029296875,0.99951171875,0.030517578125,-0.244140625,-0.06103515625
1233022496,27.060546875,0.08056640625,0.0029296875,0.99951171875,0.030517578125,-0.30517578125,-0.091552734375
1233022560,27.060546875,0.0810546875,0.0029296875,1.0,-0.030517578125,-0.244140625,0.030517578125
